x,y,z,LABELS,IS OUTLIER
1.89,2.69,4.04,1,0
1.95,3.0,3.79,1,0
3.78,2.16,3.36,1,0
3.12,2.51,3.35,1,0
2.23,2.36,3.54,1,0
3.22,3.18,2.39,1,0
1.81,2.71,2.61,1,0
3.25,3.89,1.82,1,0
3.38,4.04,2.72,1,0
2.61,2.99,3.11,1,0
3.84,3.31,2.71,1,0
3.68,2.73,3.32,1,0
2.51,3.35,2.9,1,0
3.76,2.88,3.18,1,0
2.83,2.74,3.04,1,0
2.76,2.05,4.51,1,0
3.98,3.31,3.01,1,0
3.31,2.93,2.67,1,0
2.47,2.21,2.82,1,0
3.15,3.35,2.97,1,0
3.22,2.39,2.73,1,0
2.27,2.09,4.19,1,0
1.91,1.91,4.74,1,0
3.6,2.22,3.62,1,0
1.01,2.19,4.26,1,0
3.42,3.0,3.23,1,0
2.03,1.95,3.53,1,0
3.21,3.51,3.14,1,0
2.06,2.33,3.54,1,0
2.04,2.48,3.55,1,0
3.64,3.72,2.01,1,0
2.72,3.57,3.13,1,0
2.07,2.63,3.53,1,0
2.9,3.24,2.7,1,0
2.79,2.35,2.91,1,0
2.44,2.89,2.97,1,0
3.31,2.7,3.85,1,0
1.45,2.22,4.49,1,0
1.4,2.01,3.04,1,0
2.09,2.38,3.81,1,0
2.76,3.52,2.08,1,0
2.91,2.68,2.78,1,0
3.26,2.97,2.72,1,0
2.52,2.54,3.52,1,0
1.34,2.59,3.54,1,0
3.74,2.49,2.89,1,0
3.82,3.94,2.78,1,0
3.12,2.36,2.94,1,0
3.42,3.61,1.86,1,0
3.16,2.9,2.78,1,0
3.81,3.44,2.14,1,0
2.8,2.68,3.89,1,0
2.92,2.79,3.95,1,0
3.38,2.99,2.63,1,0
3.95,3.46,2.35,1,0
2.57,3.67,2.63,1,0
4.23,2.78,2.44,1,0
2.91,3.33,3.26,1,0
2.53,1.46,4.48,1,0
1.87,2.73,3.6,1,0
2.99,3.52,2.06,1,0
3.58,2.95,2.29,1,0
3.27,3.04,3.46,1,0
2.33,2.49,2.13,1,0
3.9,2.75,3.16,1,0
2.25,3.08,3.46,1,0
3.03,2.51,2.66,1,0
1.43,2.84,3.1,1,0
3.38,2.94,2.76,1,0
1.59,2.23,3.27,1,0
3.43,3.33,3.21,1,0
5.18,3.03,3.48,1,1
3.79,3.18,2.9,1,0
2.61,2.72,3.43,1,0
2.57,2.6,3.58,1,0
2.78,2.95,3.3,1,0
4.92,4.11,1.67,1,0
4.42,3.6,1.92,1,0
3.35,3.42,3.25,1,0
2.59,3.04,1.99,1,0
3.08,3.08,2.42,1,0
4.2,3.77,1.42,1,0
3.33,3.67,3.35,1,0
2.56,2.93,2.92,1,0
1.53,2.23,3.17,1,0
4.69,3.69,2.87,1,0
2.53,3.12,2.51,1,0
3.51,3.08,3.1,1,0
3.99,3.18,3.08,1,0
1.42,2.56,3.37,1,0
3.77,3.28,2.58,1,0
3.41,3.18,2.96,1,0
4.66,3.76,2.4,1,0
2.65,2.75,3.43,1,0
2.91,2.55,3.9,1,0
5.11,4.21,2.1,1,0
3.23,3.39,3.05,1,0
3.5,3.4,3.08,1,0
3.89,3.14,2.93,1,0
1.9,2.7,3.39,1,0
3.24,3.31,1.9,1,0
3.8,3.49,2.42,1,0
1.83,2.75,3.18,1,0
3.71,3.0,2.28,1,0
1.9,2.39,4.06,1,0
3.51,2.66,2.81,1,0
3.48,2.84,2.55,1,0
2.12,1.67,4.29,1,0
2.66,3.03,3.02,1,0
1.86,2.69,3.43,1,0
3.66,3.23,3.14,1,0
2.95,2.96,2.4,1,0
2.96,2.95,2.89,1,0
2.66,2.98,3.2,1,0
2.48,2.97,3.62,1,0
2.27,2.75,3.48,1,0
2.74,2.94,2.9,1,0
2.61,2.49,3.37,1,0
1.29,1.62,3.6,1,0
1.76,2.67,3.37,1,0
2.64,2.33,3.02,1,0
2.38,2.23,4.04,1,0
3.23,3.38,2.63,1,0
3.1,2.95,4.31,1,0
3.37,3.23,2.54,1,0
2.11,2.65,2.89,1,0
2.73,3.09,3.15,1,0
2.93,2.76,3.2,1,0
-1.28,-2.65,-0.28,1,1
1.49,-0.13,2.2,1,0
6.25,0.49,1.51,2,1
2.47,4.03,0.35,1,1
1.72,3.93,3.33,1,0
4.05,1.16,3.19,1,1
4.12,-0.99,1.69,1,1
5.08,3.25,1.33,1,0
3.41,3.81,2.41,1,0
2.88,5.97,-0.01,1,1
0.99,-2.25,2.63,1,1
-0.3,0.45,3.27,1,1
0.18,5.87,0.77,7,1
5.05,6.81,5.59,7,0
3.86,4.36,2.35,1,0
3.14,2.4,5.07,1,0
3.89,5.71,4.8,1,1
0.94,2.51,2.42,1,0
4.07,0.7,0.89,1,1
3.21,0.86,5.23,1,1
3.06,6.67,3.68,5,0
-0.99,1.25,0.5,1,1
5.78,3.85,1.79,1,0
2.38,0.68,-2.14,1,1
-0.38,3.28,1.28,1,1
3.21,3.07,0.83,1,0
1.72,2.52,7.4,1,1
1.19,1.33,1.68,1,0
0.32,4.84,5.07,1,1
5.45,2.31,4.62,2,1
4.8,-0.01,1.88,1,1
5.1,3.49,1.81,1,0
2.88,1.77,2.55,1,0
4.02,2.22,4.41,1,1
2.48,3.06,3.3,1,0
4.65,4.73,0.5,1,0
4.57,5.54,4.57,1,0
4.09,6.82,5.06,1,1
2.8,0.46,1.03,1,1
2.64,1.81,0.48,1,1
9.02,9.28,5.33,4,0
7.52,8.79,6.1,4,0
7.68,8.66,6.94,4,0
8.0,9.01,6.13,4,0
9.17,9.71,5.2,4,0
8.37,8.93,6.06,4,0
7.56,9.22,5.46,4,0
7.62,9.45,5.66,4,0
8.05,8.35,7.17,4,0
8.42,8.69,6.65,4,0
8.26,9.23,5.5,4,0
8.33,9.52,5.62,4,0
7.82,9.48,5.2,4,0
7.49,8.56,7.13,4,0
7.93,8.82,6.4,4,0
7.5,8.8,6.6,4,0
7.83,8.86,5.96,4,0
6.24,8.66,6.82,4,0
8.43,8.16,7.32,4,0
9.2,9.83,5.17,4,0
7.55,9.03,6.05,4,0
8.83,9.33,5.32,4,0
8.97,10.1,4.15,4,0
6.98,8.56,6.08,4,0
7.26,8.78,5.78,4,0
9.02,9.68,4.48,4,0
8.16,8.08,7.88,4,0
9.05,9.06,5.8,4,0
7.06,9.15,6.3,4,0
8.85,9.35,5.44,4,0
8.45,8.6,6.6,4,0
7.91,9.23,5.73,4,0
7.91,8.61,6.52,4,0
7.66,9.17,5.48,4,0
7.26,8.99,5.91,4,0
8.35,8.94,6.02,4,0
9.06,9.96,4.03,4,0
8.52,9.64,4.85,4,0
8.15,8.89,6.02,4,0
7.89,9.31,5.53,4,0
7.21,8.77,6.24,4,0
7.87,9.05,6.26,4,0
8.0,8.77,6.63,4,0
8.08,9.0,5.49,4,0
7.95,9.2,5.5,4,0
7.28,8.98,5.75,4,0
7.29,8.94,5.91,4,0
8.5,8.81,6.21,4,0
7.42,8.93,5.9,4,0
9.21,9.48,4.68,4,0
8.7,10.4,3.84,4,0
8.56,8.71,6.93,4,0
6.84,9.37,5.22,4,0
8.47,9.96,4.1,4,0
7.15,8.7,6.69,4,0
8.75,9.44,5.21,4,0
9.16,9.02,5.74,4,0
8.48,9.04,5.97,4,0
8.15,9.42,4.98,4,0
7.23,8.21,7.05,4,0
6.6,8.76,6.37,4,0
9.29,8.91,5.83,4,0
8.74,9.1,6.03,4,0
8.02,9.42,5.26,4,0
7.63,8.24,7.65,4,0
7.13,8.45,6.87,4,0
7.21,8.16,7.21,4,0
7.74,8.24,7.55,4,0
8.78,9.05,5.99,4,0
8.45,9.59,4.95,4,0
8.45,8.22,8.01,4,0
7.89,8.52,7.25,4,0
7.4,9.19,5.84,4,0
7.45,9.09,5.78,4,0
8.58,9.64,5.05,4,0
7.6,10.1,4.19,4,0
8.13,8.75,6.19,4,0
7.31,8.94,6.45,4,0
9.04,8.89,6.42,4,0
8.13,9.3,5.56,4,0
8.11,8.91,6.27,4,0
6.86,9.13,5.76,4,0
7.38,8.56,6.47,4,0
7.23,8.64,6.71,4,0
8.36,8.59,6.49,4,0
8.83,8.96,5.86,4,0
7.92,9.23,5.84,4,0
8.03,8.46,6.69,4,0
8.17,9.26,5.22,4,0
7.8,8.06,6.92,4,0
7.63,9.09,5.94,4,0
6.99,8.33,7.26,4,0
8.16,8.97,6.11,4,0
8.84,9.97,4.18,4,0
8.18,8.61,6.93,4,0
8.19,8.91,6.13,4,0
8.69,9.51,5.47,4,0
7.74,8.68,5.99,4,0
7.59,8.87,6.49,4,0
8.3,9.63,4.82,4,0
8.0,9.2,5.92,4,0
8.68,9.93,3.87,4,0
7.68,9.92,4.14,4,0
7.43,8.38,6.67,4,0
8.16,9.14,5.43,4,0
7.79,9.56,4.44,4,0
7.28,9.11,5.42,4,0
7.88,9.06,6.11,4,0
8.06,8.84,6.59,4,0
8.07,8.43,7.19,4,0
6.95,8.32,6.61,4,0
7.91,9.32,5.58,4,0
7.79,8.72,6.38,4,0
7.28,8.63,6.33,4,0
8.19,8.91,6.12,4,0
8.84,8.5,6.77,4,0
8.09,8.91,5.96,4,0
8.97,9.7,4.69,4,0
8.75,9.07,6.38,4,0
7.98,9.35,5.02,4,0
8.69,7.81,8.05,4,0
7.18,8.12,7.05,4,0
8.25,8.9,5.45,4,0
7.45,9.35,5.26,4,0
7.4,8.41,6.62,4,0
8.17,9.56,5.16,4,0
8.15,8.55,6.69,4,0
8.88,8.89,6.43,4,0
7.94,8.91,5.27,4,0
8.83,8.98,6.3,4,0
7.32,8.64,6.97,4,0
8.09,9.64,4.42,4,0
9.07,9.82,3.9,4,0
8.97,9.23,5.88,4,0
7.66,8.01,7.8,4,0
7.51,9.35,4.94,4,0
8.3,9.27,5.36,4,0
8.88,8.72,6.4,4,0
7.76,8.44,7.38,4,0
8.54,8.48,6.83,4,0
7.89,8.72,6.57,4,0
7.14,8.74,6.16,4,0
8.25,8.6,6.81,4,0
7.84,8.95,6.32,4,0
6.82,8.72,6.56,4,0
8.27,7.77,8.25,4,0
7.84,8.36,7.37,4,0
7.68,8.52,7.4,4,0
8.66,9.43,4.95,4,0
8.96,9.11,6.09,4,0
8.95,8.92,5.7,4,0
8.23,9.82,4.95,4,0
7.83,9.46,5.23,4,0
7.3,9.26,5.73,4,0
8.33,9.18,6.22,4,0
8.46,8.61,6.77,4,0
8.66,9.07,5.71,4,0
7.68,9.02,6.06,4,0
7.33,8.65,6.64,4,0
7.58,8.4,7.43,4,0
8.63,9.38,4.98,4,0
8.68,9.04,5.53,4,0
9.31,8.84,5.75,4,0
8.59,8.99,6.28,4,0
7.27,9.01,6.06,4,0
7.49,9.69,5.18,4,0
8.27,9.36,5.69,4,0
8.3,8.39,7.09,4,0
7.38,9.25,5.36,4,0
7.76,9.83,4.06,4,0
7.36,9.11,5.41,4,0
6.98,8.82,6.02,4,0
7.81,8.59,6.53,4,0
8.31,9.43,5.19,4,0
8.19,9.38,4.26,4,0
6.95,8.78,6.37,4,0
8.53,9.09,5.25,4,0
7.93,8.81,6.44,4,0
7.06,8.85,6.44,4,0
7.31,9.21,5.54,4,0
6.64,8.74,6.64,4,0
8.63,8.91,6.14,4,0
8.72,9.03,5.98,4,0
7.26,7.98,8.44,4,0
8.21,8.71,6.52,4,0
8.22,9.32,5.27,4,0
8.05,8.85,6.01,4,0
8.04,9.05,5.88,4,0
9.04,9.6,4.66,4,0
7.83,9.41,5.59,4,0
8.0,9.6,4.83,4,0
8.41,9.31,5.38,4,0
7.82,8.85,5.81,4,0
7.75,8.59,7.01,4,0
8.13,8.56,7.26,4,0
8.39,9.65,4.73,4,0
8.07,8.86,6.44,4,0
8.58,8.6,6.51,4,0
8.75,9.27,5.78,4,0
6.77,9.01,5.53,4,0
7.79,9.01,6.44,4,0
8.39,9.93,4.65,4,0
7.06,8.21,7.52,4,0
7.56,8.68,6.36,4,0
7.03,8.63,6.63,4,0
7.17,9.38,5.41,4,0
8.35,9.79,4.17,4,0
7.7,9.77,4.12,4,0
8.79,8.87,6.47,4,0
7.46,8.89,6.34,4,0
7.53,9.6,4.73,4,0
8.17,8.04,7.4,4,0
6.9,8.71,5.8,4,0
7.56,8.91,5.98,4,0
7.84,8.85,6.13,4,0
8.4,8.24,7.45,4,0
8.15,8.47,6.86,4,0
8.42,9.25,5.15,4,0
8.14,8.76,6.47,4,0
8.25,8.86,6.67,4,0
8.14,8.63,6.84,4,0
8.29,8.53,7.0,4,0
8.37,8.96,5.8,4,0
7.6,8.81,6.06,4,0
7.28,8.77,5.6,4,0
6.46,9.51,4.93,4,0
8.42,9.91,3.96,4,0
8.14,8.2,7.63,4,0
7.23,8.66,6.85,4,0
8.54,10.2,3.47,4,0
9.25,9.88,3.93,4,0
7.79,8.78,6.63,4,0
6.76,9.28,5.18,4,0
6.91,8.64,6.61,4,0
8.44,9.59,4.86,4,0
7.21,9.2,5.37,4,0
8.48,9.07,5.44,4,0
7.69,9.14,5.71,4,0
8.68,8.98,5.53,4,0
7.02,9.38,5.58,4,0
8.07,9.23,5.89,4,0
8.3,9.59,4.45,4,0
7.55,8.14,7.45,4,0
7.77,8.64,6.85,4,0
8.56,9.79,4.62,4,0
7.33,9.01,5.92,4,0
7.51,8.96,5.63,4,0
7.2,8.62,6.76,4,0
8.34,10.2,3.7,4,0
9.17,9.54,5.12,4,0
8.52,9.04,6.15,4,0
8.45,9.04,5.98,4,0
7.57,7.91,7.63,4,0
8.32,9.4,5.24,4,0
7.72,9.12,5.5,4,0
8.26,8.92,6.66,4,0
9.23,8.84,5.73,4,0
8.5,9.31,5.32,4,0
7.73,8.05,8.02,4,0
7.4,8.76,5.61,4,0
8.55,9.03,5.85,4,0
7.74,9.5,5.0,4,0
8.15,8.98,5.82,4,0
7.84,8.59,6.91,4,0
8.15,8.78,6.46,4,0
8.28,9.36,5.96,4,0
7.98,8.62,6.34,4,0
8.16,9.28,5.61,4,0
9.21,9.24,5.24,4,0
7.67,10.0,4.16,4,0
8.45,9.35,4.99,4,0
7.91,9.19,5.74,4,0
6.99,8.3,7.0,4,0
7.98,10.1,4.02,4,0
9.73,9.06,6.02,4,0
7.82,10.4,3.55,4,0
9.2,10.3,3.24,4,1
7.7,8.3,6.99,4,0
9.03,9.54,4.95,4,0
9.48,9.59,5.11,4,0
8.15,8.48,6.72,4,0
8.15,8.6,5.8,4,1
8.49,9.15,5.8,4,0
8.95,8.6,7.21,4,0
8.18,9.41,5.37,4,0
7.77,8.58,6.99,4,0
7.17,8.65,6.59,4,0
8.2,9.16,5.97,4,0
7.68,9.21,4.79,4,0
8.95,8.89,5.8,4,0
7.69,8.15,7.29,4,0
7.66,8.53,6.43,4,0
8.6,9.26,5.58,4,0
6.67,9.34,5.33,4,0
7.14,8.19,6.98,4,0
8.66,9.73,4.8,4,0
7.34,8.91,6.88,4,0
8.73,8.82,6.63,4,0
7.85,8.9,5.93,4,0
8.98,10.5,3.23,4,1
8.18,9.13,5.96,4,0
8.02,9.23,5.75,4,0
8.77,9.08,6.82,4,0
7.92,9.56,5.41,4,0
7.15,8.64,6.11,4,0
7.63,9.51,5.14,4,0
7.7,9.17,6.16,4,0
8.14,8.45,6.86,4,0
7.28,8.56,6.69,4,0
8.16,9.68,4.91,4,0
7.76,9.03,6.09,4,0
7.74,9.8,4.75,4,0
9.2,9.97,4.72,4,0
8.23,8.99,5.92,4,0
7.34,9.09,5.82,4,0
8.14,9.21,5.46,4,0
8.35,8.94,6.31,4,0
7.16,9.06,6.4,4,0
8.86,9.33,5.86,4,0
7.42,8.1,8.05,4,0
7.33,8.33,7.03,4,0
7.2,9.31,5.1,4,0
8.11,9.12,5.65,4,0
6.39,10.1,3.96,7,0
7.74,9.28,5.39,4,0
7.38,9.2,5.74,4,0
9.13,9.54,4.86,4,0
8.91,8.64,6.57,4,0
7.04,9.38,5.51,4,0
7.9,9.17,5.3,4,0
6.79,8.62,6.79,4,0
8.49,9.58,4.89,4,0
7.48,9.16,5.99,4,0
7.05,8.83,6.14,4,0
8.67,9.12,6.3,4,0
7.87,9.28,4.79,4,0
7.81,9.32,5.06,4,0
8.15,9.18,5.49,4,0
8.73,8.86,6.1,4,0
7.96,8.34,7.04,4,0
7.84,9.23,5.53,4,0
7.87,8.68,6.89,4,0
7.65,9.83,4.59,4,0
8.59,8.79,5.91,4,0
7.28,9.38,5.27,4,0
8.32,9.46,5.46,4,0
7.21,8.97,6.38,4,0
8.9,9.26,5.56,4,0
8.72,8.99,6.13,4,0
7.43,8.75,6.78,4,0
7.74,8.74,6.98,4,0
6.93,8.81,5.55,4,0
7.63,8.42,7.52,4,0
7.75,9.09,6.09,4,0
6.88,9.1,5.77,4,0
8.18,9.24,5.3,4,0
7.85,9.29,6.27,4,0
7.34,8.94,5.95,4,0
7.07,9.17,6.01,4,0
8.57,9.63,5.5,4,0
9.14,9.64,4.75,4,0
7.95,9.58,5.43,4,0
8.54,9.66,5.31,4,0
9.02,9.29,5.47,4,0
8.14,8.9,6.62,4,0
8.27,9.04,5.47,4,0
7.34,9.58,5.01,4,0
8.1,9.36,5.24,4,0
8.79,9.4,4.98,4,0
8.26,9.34,5.19,4,0
8.47,9.57,5.25,4,0
7.87,8.76,6.34,4,0
8.08,8.54,6.72,4,0
8.46,9.25,5.4,4,0
7.71,9.12,5.96,4,0
8.28,9.14,5.35,4,0
8.1,9.53,5.02,4,0
8.23,9.09,5.82,4,0
9.37,9.05,5.97,4,0
7.29,8.28,6.76,4,0
8.52,9.45,5.09,4,0
7.61,8.57,6.62,4,0
8.24,8.62,6.29,4,0
8.87,9.66,4.76,4,0
8.13,8.85,5.5,4,0
8.36,8.37,7.61,4,0
8.34,9.68,4.65,4,0
7.97,8.95,5.75,4,0
8.2,9.02,6.24,4,0
8.39,9.22,5.35,4,0
9.69,8.85,6.37,4,0
9.0,9.56,5.03,4,0
8.93,8.97,5.82,4,0
7.43,9.2,5.15,4,0
7.46,8.25,7.11,4,0
7.27,9.25,5.77,4,0
9.47,8.37,7.26,4,0
6.62,9.01,6.07,4,0
7.69,9.01,6.06,4,0
8.51,8.26,7.27,4,0
6.88,8.92,6.25,4,0
8.0,9.65,4.52,4,0
8.66,9.37,5.5,4,0
8.43,9.53,5.16,4,0
8.79,9.21,5.66,4,0
8.5,8.67,6.53,4,0
8.55,9.39,5.78,4,0
8.67,9.83,4.32,4,0
7.77,8.12,7.71,4,0
7.49,8.84,6.04,4,0
7.15,8.54,6.7,4,0
7.17,9.17,5.55,4,0
8.23,8.64,6.22,4,0
8.45,9.47,4.57,4,0
8.07,8.77,6.45,4,0
9.36,9.15,5.65,4,0
8.9,8.95,6.31,4,0
8.33,8.5,6.3,4,0
7.93,9.25,5.45,4,0
7.05,8.77,6.15,4,0
8.76,9.33,5.4,4,0
9.16,9.19,5.81,4,0
7.66,9.09,5.68,4,0
8.24,9.25,5.64,4,0
8.95,9.55,4.87,4,0
7.97,8.8,6.61,4,0
8.01,8.46,7.32,4,0
7.18,8.95,6.26,4,0
8.64,8.82,7.11,4,0
7.6,9.17,5.5,4,0
7.55,10.3,3.73,4,0
6.74,8.68,6.5,4,0
9.09,9.07,6.02,4,0
6.89,9.06,6.02,4,0
8.65,8.79,6.24,4,0
8.91,9.2,5.21,4,0
7.99,9.48,4.96,4,0
7.77,9.45,4.69,4,0
9.01,8.72,6.59,4,0
8.95,9.17,5.22,4,0
7.58,8.32,7.0,4,0
7.9,8.46,7.22,4,0
7.87,9.41,4.75,4,0
8.02,9.24,5.65,4,0
8.19,9.2,5.32,4,0
7.76,9.19,5.72,4,0
7.65,8.6,6.6,4,0
7.97,8.54,6.74,4,0
7.94,8.64,6.5,4,0
8.33,9.75,4.53,4,0
7.74,9.56,4.78,4,0
7.91,8.9,6.02,4,0
8.44,9.52,4.68,4,0
8.01,8.69,6.55,4,0
8.01,8.54,7.24,4,0
8.3,8.57,6.95,4,0
8.15,9.4,5.4,4,0
7.6,8.75,6.43,4,0
7.89,9.13,5.94,4,0
7.69,9.19,5.49,4,0
8.03,9.1,5.97,4,0
8.0,9.66,4.5,4,0
7.63,9.24,5.95,4,0
9.22,9.62,4.79,4,0
8.32,9.58,4.86,4,0
8.28,9.17,5.41,4,0
8.17,9.83,4.46,4,0
9.57,9.98,4.38,4,0
8.18,8.47,7.41,4,0
7.42,9.24,5.21,4,0
7.04,8.7,6.59,4,0
7.88,8.29,7.41,4,0
8.52,9.85,4.15,4,0
9.17,8.96,5.98,4,0
6.93,9.32,5.51,4,0
9.04,9.62,4.36,4,0
8.0,9.23,5.19,4,0
8.22,9.37,5.41,4,0
7.83,9.03,6.07,4,0
7.53,9.78,4.69,4,0
7.2,9.38,5.77,4,0
7.18,9.0,5.99,4,0
7.93,8.62,6.83,4,0
7.55,9.17,5.51,4,0
7.72,9.65,4.57,4,0
7.63,8.42,6.93,4,0
6.85,9.38,5.19,4,0
7.3,8.95,5.85,4,0
7.32,8.47,6.85,4,0
7.37,9.6,4.8,4,0
8.85,8.91,6.13,4,0
8.53,9.12,6.1,4,0
7.57,9.06,5.16,4,0
8.97,8.67,6.3,4,0
7.82,8.37,7.01,4,0
7.53,8.68,6.74,4,0
8.26,9.35,5.12,4,0
7.61,8.87,5.74,4,0
8.67,9.12,5.2,4,0
8.17,9.14,5.73,4,0
8.96,9.68,4.27,4,0
8.18,8.41,7.43,4,0
7.49,9.34,5.58,4,0
8.03,8.34,7.26,4,0
7.01,9.89,4.39,4,0
7.84,9.41,5.65,4,0
7.74,8.53,6.67,4,0
7.35,9.36,5.15,4,0
7.74,8.92,5.79,4,0
7.36,8.44,7.03,4,0
7.63,9.3,5.3,4,0
8.84,8.79,6.02,4,0
7.85,8.2,7.16,4,0
7.41,8.41,7.87,4,0
8.35,8.65,6.97,4,0
8.75,9.17,5.3,4,0
7.11,8.69,6.71,4,0
7.59,9.56,4.88,4,0
6.98,8.71,6.19,4,0
6.83,9.45,4.66,4,0
8.31,8.94,6.36,4,0
7.11,9.65,4.18,4,0
8.84,9.7,4.96,4,0
8.79,8.24,8.24,4,0
8.38,9.05,5.84,4,0
8.59,9.32,5.66,4,0
7.77,8.62,6.78,4,0
8.29,8.94,5.97,4,0
8.74,9.68,5.11,4,0
7.89,8.84,6.34,4,0
7.88,9.95,4.32,4,0
6.63,9.0,5.77,4,0
8.72,9.36,5.32,4,0
7.24,8.0,7.83,4,0
7.79,8.97,5.88,4,0
7.89,9.06,5.49,4,0
8.61,8.28,6.93,4,0
7.41,8.98,5.82,4,0
8.13,9.52,4.87,4,0
7.26,8.85,5.92,4,0
7.9,9.05,6.04,4,0
8.45,9.52,5.22,4,0
7.95,8.51,6.51,4,0
8.76,8.92,6.1,4,0
7.75,9.38,5.76,4,0
8.3,9.1,5.6,4,0
8.33,8.99,5.93,4,0
7.74,9.17,5.64,4,0
7.72,8.64,6.28,4,0
8.31,8.8,6.16,4,0
8.02,8.75,6.53,4,0
8.48,9.72,4.42,4,0
8.24,9.41,5.27,4,0
7.94,8.85,6.17,4,0
8.96,8.65,6.82,4,0
7.97,8.78,5.85,4,0
8.84,10.1,4.14,4,0
8.81,8.63,6.26,4,0
7.74,9.31,5.41,4,0
7.1,8.79,6.08,4,0
8.23,9.12,5.72,4,0
7.99,8.97,6.42,4,0
7.53,8.6,6.89,4,0
7.6,9.03,5.8,4,0
7.65,8.67,6.05,4,0
8.6,9.05,5.52,4,0
8.92,9.52,4.74,4,0
8.2,9.11,6.04,4,0
7.43,8.22,7.09,4,0
8.02,8.09,7.76,4,0
7.9,9.37,5.73,4,0
8.24,9.26,5.68,4,0
8.31,9.31,5.43,4,0
8.29,9.28,5.54,4,0
7.03,8.49,6.57,4,0
7.82,9.01,6.22,4,0
8.38,8.67,6.61,4,0
7.93,8.88,6.08,4,0
7.53,8.05,7.6,4,0
8.17,9.51,4.68,4,0
7.7,8.76,6.71,4,0
8.41,8.57,7.08,4,0
7.1,8.54,7.07,4,0
8.11,8.82,6.17,4,0
6.77,8.97,5.89,4,0
9.26,9.19,5.47,4,0
6.99,8.32,7.33,4,0
8.14,9.4,4.82,4,0
8.43,8.53,7.08,4,0
8.47,8.91,6.05,4,0
7.86,8.4,6.87,4,0
7.84,8.33,6.68,4,0
8.05,9.69,5.23,4,0
8.36,8.17,7.6,4,0
7.88,8.47,7.06,4,0
7.88,10.2,3.87,4,0
8.09,9.13,6.03,4,0
7.53,8.22,7.87,4,0
8.29,9.52,4.98,4,0
7.77,8.91,6.34,4,0
7.83,8.78,6.6,4,0
7.82,8.77,6.48,4,0
8.04,8.68,6.66,4,0
8.54,9.45,4.93,4,0
8.08,9.69,5.35,4,0
7.82,9.02,6.13,4,0
7.84,9.43,4.96,4,0
8.26,8.92,5.97,4,0
7.48,8.64,6.78,4,0
7.49,9.35,4.77,4,0
7.25,8.72,6.61,4,0
8.36,8.52,6.43,4,0
8.03,8.75,6.14,4,0
9.99,9.22,5.67,4,0
7.52,8.68,7.06,4,0
7.04,8.09,7.71,4,0
8.3,9.14,5.83,4,0
7.92,8.75,6.27,4,0
8.52,9.39,5.45,4,0
8.99,9.63,5.31,4,0
8.12,8.66,7.15,4,0
7.62,8.99,6.09,4,0
7.66,9.49,5.01,4,0
7.45,8.44,7.04,4,0
6.93,8.65,6.87,4,0
8.64,9.24,5.43,4,0
8.97,9.3,4.89,4,0
7.72,9.07,5.67,4,0
8.44,9.42,5.51,4,0
7.8,9.19,5.83,4,0
8.57,9.09,5.7,4,0
7.75,9.13,5.84,4,0
6.82,8.13,7.93,4,0
8.22,9.43,5.23,4,0
8.64,9.19,5.39,4,0
8.78,9.34,5.13,4,0
7.91,9.38,5.16,4,0
8.89,9.09,5.84,4,0
7.78,8.61,7.24,4,0
7.19,8.39,7.85,4,0
8.25,8.44,7.11,4,0
8.01,9.4,4.99,4,0
7.07,9.11,5.33,4,0
7.09,8.85,6.26,4,0
8.24,9.31,5.38,4,0
7.71,8.11,7.51,4,0
9.23,8.66,6.41,4,0
7.73,8.84,6.16,4,0
7.66,8.64,6.06,4,0
7.05,8.27,7.55,4,0
7.46,9.09,5.9,4,0
7.65,8.97,6.01,4,0
8.4,9.12,5.91,4,0
7.76,8.96,6.23,4,0
7.61,9.1,5.08,4,0
8.6,8.94,6.05,4,0
9.2,8.41,6.89,4,0
8.16,9.13,6.18,4,0
8.56,9.69,4.54,4,0
8.9,9.18,5.47,4,0
7.33,9.66,4.68,4,0
8.2,9.75,4.62,4,0
7.53,9.45,5.28,4,0
8.17,9.69,4.82,4,0
8.39,9.32,5.58,4,0
6.77,8.03,7.71,4,0
7.62,8.51,6.87,4,0
8.11,9.05,5.47,4,0
7.32,8.83,6.24,4,0
7.54,9.32,5.17,4,0
8.16,9.5,5.33,4,0
7.77,8.93,5.99,4,0
7.64,8.27,7.15,4,0
7.82,9.73,4.1,4,0
8.29,9.59,5.08,4,0
8.08,8.93,6.17,4,0
9.12,9.74,4.97,4,0
7.47,8.89,6.19,4,0
6.74,9.09,5.82,4,0
6.5,8.35,7.33,4,0
8.22,8.4,6.78,4,0
7.84,8.62,6.82,4,0
7.93,8.81,6.48,4,0
7.94,8.6,6.9,4,0
8.0,8.67,6.66,4,0
8.08,8.26,7.5,4,0
7.49,8.47,6.56,4,0
7.54,8.65,6.59,4,0
6.74,8.07,7.69,4,0
8.57,9.45,5.52,4,0
8.19,8.61,6.67,4,0
9.14,8.9,6.13,4,0
7.61,9.09,5.54,4,0
7.85,8.43,7.28,4,0
8.3,8.67,6.3,4,0
8.14,9.34,5.94,4,0
7.55,9.52,4.67,4,0
7.65,8.49,7.18,4,0
8.77,9.27,6.1,4,0
7.71,9.1,5.66,4,0
8.43,9.61,5.05,4,0
8.05,9.27,5.63,4,0
8.62,8.94,6.32,4,0
7.63,9.31,5.22,4,0
7.52,9.0,6.18,4,0
